run_kind	arm	method	dataset	key	seed	status	reason	n_poses	top_score	score_function	score_units	box_center_x	box_center_y	box_center_z	box_size	exhaustiveness	conformer_source	receptor	elapsed_s	peak_rss_mb	jobs	pose_archive	pose_archive_bytes	recorded
arm	A3_genconf_detbox	gnina	astex	1JJE_BYS	20260922	ok		5	-8.94	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	23.598	-2.834	17.12	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1JJE_BYS/receptor.pdbqt	75.9	452.7	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1JJE_BYS.sdf.gz	3062	2026-09-24T20:16:15+08:00
arm	A3_genconf_detbox	gnina	astex	1K3U_IAD	20260922	ok		5	-4.41	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	83.07	16.773	5.1	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1K3U_IAD/receptor.pdbqt	59.49	463.0	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1K3U_IAD.sdf.gz	2580	2026-09-24T20:16:44+08:00
arm	A3_genconf_detbox	gnina	astex	1JLA_TNK	20260922	ok		5	-8.44	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	30.171	-1.209	1.07	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1JLA_TNK/receptor.pdbqt	84.67	464.0	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1JLA_TNK.sdf.gz	3435	2026-09-24T20:16:22+08:00
arm	A3_genconf_detbox	gnina	astex	1HVY_D16	20260922	ok		5	-6.84	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	6.17	-26.898	-0.094	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1HVY_D16/receptor.pdbqt	164.24	463.7	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1HVY_D16.sdf.gz	3821	2026-09-24T20:15:17+08:00
arm	A3_genconf_detbox	gnina	astex	1L2S_STC	20260922	ok		5	-4.77	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	39.868	-0.835	0.08	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1L2S_STC/receptor.pdbqt	42.67	464.0	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1L2S_STC.sdf.gz	2009	2026-09-24T20:17:47+08:00
arm	A3_genconf_detbox	gnina	astex	1KE5_LS1	20260922	ok		5	-4.36	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	7.761	46.258	42.07	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1KE5_LS1/receptor.pdbqt	67.3	460.1	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1KE5_LS1.sdf.gz	2758	2026-09-24T20:17:31+08:00
arm	A3_genconf_detbox	gnina	astex	1LRH_NLA	20260922	ok		5	-5.88	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	17.318	60.069	80.062	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1LRH_NLA/receptor.pdbqt	34.98	460.1	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1LRH_NLA.sdf.gz	1848	2026-09-24T20:18:39+08:00
arm	A3_genconf_detbox	gnina	astex	1L7F_BCZ	20260922	ok		5	-7.74	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	19.099	23.059	69.955	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1L7F_BCZ/receptor.pdbqt	90.35	463.7	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1L7F_BCZ.sdf.gz	3519	2026-09-24T20:18:01+08:00
arm	A3_genconf_detbox	gnina	astex	1M2Z_DEX	20260922	ok		5	-7.22	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	26.206	28.883	-0.321	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1M2Z_DEX/receptor.pdbqt	40.51	462.6	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1M2Z_DEX.sdf.gz	4023	2026-09-24T20:19:14+08:00
arm	A3_genconf_detbox	gnina	astex	1MEH_MOA	20260922	ok		5	-7.85	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	63.251	54.562	16.682	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1MEH_MOA/receptor.pdbqt	51.07	463.7	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1MEH_MOA.sdf.gz	2970	2026-09-24T20:19:32+08:00
arm	A3_genconf_detbox	gnina	astex	1MZC_BNE	20260922	failed	gnina: ATOM     11  C   UNL     1      -3.766   1.999   0.822  1.00  0.00    +0.003 CG0			gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	20.498	128.923	-3.204	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1MZC_BNE/receptor.pdbqt	0.87		4			2026-09-24T20:20:23+08:00
arm	A3_genconf_detbox	gnina	astex	1MMV_3AR	20260922	ok		5	-7.12	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	10.093	11.017	41.536	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1MMV_3AR/receptor.pdbqt	39.66	465.2	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1MMV_3AR.sdf.gz	2602	2026-09-24T20:19:54+08:00
arm	A3_genconf_detbox	gnina	astex	1LPZ_CMB	20260922	ok		5	-10.54	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	9.3	8.019	24.961	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1LPZ_CMB/receptor.pdbqt	131.5	474.8	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1LPZ_CMB.sdf.gz	3760	2026-09-24T20:18:30+08:00
arm	A3_genconf_detbox	gnina	astex	1N1M_A3M	20260922	ok		5	-2.49	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	53.051	52.767	81.981	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1N1M_A3M/receptor.pdbqt	27.06	485.1	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1N1M_A3M.sdf.gz	2250	2026-09-24T20:20:23+08:00
arm	A3_genconf_detbox	gnina	astex	1N2J_PAF	20260922	ok		5	-3.87	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	31.302	33.01	63.585	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1N2J_PAF/receptor.pdbqt	25.58	465.2	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1N2J_PAF.sdf.gz	1669	2026-09-24T20:20:34+08:00
arm	A3_genconf_detbox	gnina	astex	1N2V_BDI	20260922	ok		5	-7.05	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	15.201	17.005	18.665	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1N2V_BDI/receptor.pdbqt	38.37	474.8	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1N2V_BDI.sdf.gz	1947	2026-09-24T20:20:41+08:00
arm	A3_genconf_detbox	gnina	astex	1OF1_SCT	20260922	ok		5	-6.59	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	38.071	39.152	25.315	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1OF1_SCT/receptor.pdbqt	26.3	474.8	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1OF1_SCT.sdf.gz	2491	2026-09-24T20:21:19+08:00
arm	A3_genconf_detbox	gnina	astex	1NAV_IH5	20260922	ok		5	-10.94	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	46.842	16.757	18.833	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1NAV_IH5/receptor.pdbqt	61.25	465.2	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1NAV_IH5.sdf.gz	2742	2026-09-24T20:20:59+08:00
arm	A3_genconf_detbox	gnina	astex	1OF6_DTY	20260922	ok		5	-4.89	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	64.202	43.532	81.111	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1OF6_DTY/receptor.pdbqt	29.87	508.4	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1OF6_DTY.sdf.gz	1843	2026-09-24T20:21:46+08:00
arm	A3_genconf_detbox	gnina	astex	1KZK_JE2	20260922	ok		5	-6.19	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	5.034	-10.938	22.308	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1KZK_JE2/receptor.pdbqt	283.21	463.0	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1KZK_JE2.sdf.gz	5378	2026-09-24T20:17:43+08:00
arm	A3_genconf_detbox	gnina	astex	1N46_PFA	20260922	ok		5	-11.99	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	20.771	7.058	2.868	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1N46_PFA/receptor.pdbqt	97.58	485.1	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1N46_PFA.sdf.gz	3278	2026-09-24T20:20:51+08:00
arm	A3_genconf_detbox	gnina	astex	1OWE_675	20260922	ok		5	-4.83	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	18.69	17.776	18.976	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1OWE_675/receptor.pdbqt	32.76	463.0	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1OWE_675.sdf.gz	2706	2026-09-24T20:22:26+08:00
arm	A3_genconf_detbox	gnina	astex	1OPK_P16	20260922	ok		5	-5.36	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	42.052	21.809	-7.009	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1OPK_P16/receptor.pdbqt	77.15	465.2	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1OPK_P16.sdf.gz	3280	2026-09-24T20:22:01+08:00
arm	A3_genconf_detbox	gnina	astex	1P2Y_NCT	20260922	ok		5	9.03	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	16.139	12.93	40.915	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1P2Y_NCT/receptor.pdbqt	22.01	463.0	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1P2Y_NCT.sdf.gz	1947	2026-09-24T20:22:59+08:00
arm	A3_genconf_detbox	gnina	astex	1OQ5_CEL	20260922	ok		5	-6.6	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	26.79	-2.795	5.711	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1OQ5_CEL/receptor.pdbqt	66.64	508.4	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1OQ5_CEL.sdf.gz	2838	2026-09-24T20:22:16+08:00
arm	A3_genconf_detbox	gnina	astex	1OYT_FSN	20260922	ok		5	-10.06	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	15.604	-11.306	20.316	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1OYT_FSN/receptor.pdbqt	71.19	485.1	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1OYT_FSN.sdf.gz	3814	2026-09-24T20:22:28+08:00
arm	A3_genconf_detbox	gnina	astex	1P62_GEO	20260922	ok		5	-4.31	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	78.851	48.172	17.257	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1P62_GEO/receptor.pdbqt	35.37	475.8	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1P62_GEO.sdf.gz	2227	2026-09-24T20:23:18+08:00
arm	A3_genconf_detbox	gnina	astex	1Q1G_MTI	20260922	ok		5	-8.46	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	30.326	26.233	64.039	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1Q1G_MTI/receptor.pdbqt	52.38	508.4	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1Q1G_MTI.sdf.gz	2660	2026-09-24T20:23:22+08:00
arm	A3_genconf_detbox	gnina	astex	1Q41_IXM	20260922	ok		5	-4.45	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	21.864	1.904	20.793	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1Q41_IXM/receptor.pdbqt	35.64	485.1	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1Q41_IXM.sdf.gz	2339	2026-09-24T20:23:39+08:00
arm	A3_genconf_detbox	gnina	astex	1Q4G_BFL	20260922	ok		5	-7.49	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	23.364	6.229	175.906	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1Q4G_BFL/receptor.pdbqt	35.94	475.8	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1Q4G_BFL.sdf.gz	2342	2026-09-24T20:23:53+08:00
arm	A3_genconf_detbox	gnina	astex	1PMN_984	20260922	ok		5	-9.92	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	21.549	16.223	34.593	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1PMN_984/receptor.pdbqt	104.18	463.0	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1PMN_984.sdf.gz	4366	2026-09-24T20:23:21+08:00
arm	A3_genconf_detbox	gnina	astex	1R55_097	20260922	ok		5	-7.32	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	10.364	16.234	25.615	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1R55_097/receptor.pdbqt	69.05	485.1	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1R55_097.sdf.gz	3551	2026-09-24T20:24:15+08:00
arm	A3_genconf_detbox	gnina	astex	1R58_AO5	20260922	ok		5	-7.91	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	19.587	30.644	17.25	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1R58_AO5/receptor.pdbqt	69.42	476.7	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1R58_AO5.sdf.gz	3186	2026-09-24T20:24:29+08:00
arm	A3_genconf_detbox	gnina	astex	1R9O_FLP	20260922	ok		5	-3.81	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	23.66	17.068	4.564	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1R9O_FLP/receptor.pdbqt	39.99	463.0	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1R9O_FLP.sdf.gz	2241	2026-09-24T20:25:05+08:00
arm	A3_genconf_detbox	gnina	astex	1SG0_STL	20260922	ok		5	-11.67	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	32.598	22.149	-1.01	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1SG0_STL/receptor.pdbqt	26.82	463.0	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1SG0_STL.sdf.gz	2076	2026-09-24T20:25:45+08:00
arm	A3_genconf_detbox	gnina	astex	1R1H_BIR	20260922	ok		5	-10.43	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	31.509	43.496	35.454	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1R1H_BIR/receptor.pdbqt	118.56	508.4	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1R1H_BIR.sdf.gz	3954	2026-09-24T20:24:15+08:00
arm	A3_genconf_detbox	gnina	astex	1S19_MC9	20260922	ok		5	-2.2	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	11.233	21.398	34.028	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1S19_MC9/receptor.pdbqt	78.34	485.1	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1S19_MC9.sdf.gz	4864	2026-09-24T20:25:24+08:00
arm	A3_genconf_detbox	gnina	astex	1SQ5_PAU	20260922	ok		5	-4.24	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	60.826	8.263	24.174	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1SQ5_PAU/receptor.pdbqt	38.03	508.4	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1SQ5_PAU.sdf.gz	2335	2026-09-24T20:26:13+08:00
arm	A3_genconf_detbox	gnina	astex	1S3V_TQD	20260922	ok		5	-4.85	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	12.63	33.972	2.417	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1S3V_TQD/receptor.pdbqt	82.59	476.7	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1S3V_TQD.sdf.gz	3950	2026-09-24T20:25:38+08:00
arm	A3_genconf_detbox	gnina	astex	1SQN_NDR	20260922	ok		5	-10.24	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	23.183	19.851	13.916	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1SQN_NDR/receptor.pdbqt	29.67	485.1	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1SQN_NDR.sdf.gz	3470	2026-09-24T20:26:42+08:00
arm	A3_genconf_detbox	gnina	astex	1T9B_1CS	20260922	ok		5	-8.79	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	23.735	32.081	133.131	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1T9B_1CS/receptor.pdbqt	48.35	485.1	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1T9B_1CS.sdf.gz	2445	2026-09-24T20:27:12+08:00
arm	A3_genconf_detbox	gnina	astex	1SJ0_E4D	20260922	ok		5	-5.87	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	19.082	-0.819	24.367	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1SJ0_E4D/receptor.pdbqt	108.9	463.0	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1SJ0_E4D.sdf.gz	4446	2026-09-24T20:26:12+08:00
arm	A3_genconf_detbox	gnina	astex	1T40_ID5	20260922	ok		5	-7.31	gnina_cnn:rescore:crossdock_default2018	kcal/mol (empirical score, not a measured free energy)	23.188	-7.013	28.764	25.0	8	genconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1T40_ID5/receptor.pdbqt	85.75	508.4	4	/home/qasim/vgb_bench_data/poses/A3_genconf_detbox/gnina/astex/1T40_ID5.sdf.gz	2753	2026-09-24T20:26:51+08:00
