run_kind	arm	method	dataset	key	seed	status	reason	n_poses	top_score	score_function	score_units	box_center_x	box_center_y	box_center_z	box_size	exhaustiveness	conformer_source	receptor	elapsed_s	peak_rss_mb	jobs	pose_archive	pose_archive_bytes	recorded
arm	A1_refconf_refbox	vina	astex	1K3U_IAD	20260922	ok		5	-9.987	vina	kcal/mol (empirical score, not a measured free energy)	48.894	27.243	13.062	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1K3U_IAD/receptor.pdbqt	56.18	453.6	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1K3U_IAD.sdf.gz	2526	2026-09-23T14:58:20+08:00
arm	A1_refconf_refbox	vina	astex	1JJE_BYS	20260922	ok		5	-8.118	vina	kcal/mol (empirical score, not a measured free energy)	57.657	24.777	34.576	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1JJE_BYS/receptor.pdbqt	78.65	447.9	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1JJE_BYS.sdf.gz	3021	2026-09-23T14:58:03+08:00
arm	A1_refconf_refbox	vina	astex	1HVY_D16	20260922	ok		5	-9.27	vina	kcal/mol (empirical score, not a measured free energy)	69.179	45.229	25.375	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1HVY_D16/receptor.pdbqt	144.22	554.2	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1HVY_D16.sdf.gz	3783	2026-09-23T14:57:03+08:00
arm	A1_refconf_refbox	vina	astex	1HWI_115	20260922	ok		5	-8.969	vina	kcal/mol (empirical score, not a measured free energy)	33.197	-6.634	-10.597	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1HWI_115/receptor.pdbqt	130.12	514.8	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1HWI_115.sdf.gz	3749	2026-09-23T14:57:27+08:00
arm	A1_refconf_refbox	vina	astex	1JLA_TNK	20260922	ok		2	-11.56	vina	kcal/mol (empirical score, not a measured free energy)	-3.08	-35.284	24.86	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1JLA_TNK/receptor.pdbqt	94.07	462.8	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1JLA_TNK.sdf.gz	1658	2026-09-23T14:58:16+08:00
arm	A1_refconf_refbox	vina	astex	1KE5_LS1	20260922	ok		5	-9.555	vina	kcal/mol (empirical score, not a measured free energy)	-9.51	48.704	38.092	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1KE5_LS1/receptor.pdbqt	35.24	453.6	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1KE5_LS1.sdf.gz	2732	2026-09-23T14:59:16+08:00
arm	A1_refconf_refbox	vina	astex	1L2S_STC	20260922	ok		5	-7.724	vina	kcal/mol (empirical score, not a measured free energy)	79.802	5.352	29.948	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1L2S_STC/receptor.pdbqt	35.71	554.2	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1L2S_STC.sdf.gz	1994	2026-09-23T14:59:27+08:00
arm	A1_refconf_refbox	vina	astex	1LRH_NLA	20260922	ok		5	-7.923	vina	kcal/mol (empirical score, not a measured free energy)	36.701	58.407	77.461	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1LRH_NLA/receptor.pdbqt	15.88	453.6	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1LRH_NLA.sdf.gz	1804	2026-09-23T14:59:51+08:00
arm	A1_refconf_refbox	vina	astex	1L7F_BCZ	20260922	ok		5	-8.312	vina	kcal/mol (empirical score, not a measured free energy)	25.917	17.175	62.803	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1L7F_BCZ/receptor.pdbqt	73.76	514.8	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1L7F_BCZ.sdf.gz	3537	2026-09-23T14:59:37+08:00
arm	A1_refconf_refbox	vina	astex	1M2Z_DEX	20260922	ok		2	-12.18	vina	kcal/mol (empirical score, not a measured free energy)	30.453	7.022	13.256	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1M2Z_DEX/receptor.pdbqt	49.71	554.2	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1M2Z_DEX.sdf.gz	1840	2026-09-23T15:00:03+08:00
arm	A1_refconf_refbox	vina	astex	1MEH_MOA	20260922	ok		5	-7.113	vina	kcal/mol (empirical score, not a measured free energy)	56.294	55.996	18.24	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1MEH_MOA/receptor.pdbqt	57.34	453.6	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1MEH_MOA.sdf.gz	2996	2026-09-23T15:00:07+08:00
arm	A1_refconf_refbox	vina	astex	1N1M_A3M	20260922	ok		5	-5.75	vina	kcal/mol (empirical score, not a measured free energy)	81.621	75.002	97.963	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1N1M_A3M/receptor.pdbqt	19.14	453.6	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1N1M_A3M.sdf.gz	2194	2026-09-23T15:01:05+08:00
arm	A1_refconf_refbox	vina	astex	1N2J_PAF	20260922	ok		5	-4.592	vina	kcal/mol (empirical score, not a measured free energy)	32.685	33.843	47.379	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1N2J_PAF/receptor.pdbqt	15.77	453.6	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1N2J_PAF.sdf.gz	1605	2026-09-23T15:01:24+08:00
arm	A1_refconf_refbox	vina	astex	1MMV_3AR	20260922	ok		5	-6.997	vina	kcal/mol (empirical score, not a measured free energy)	13.994	-0.076	58.899	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1MMV_3AR/receptor.pdbqt	53.58	514.8	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1MMV_3AR.sdf.gz	2608	2026-09-23T15:00:50+08:00
arm	A1_refconf_refbox	vina	astex	1LPZ_CMB	20260922	ok		5	-10.92	vina	kcal/mol (empirical score, not a measured free energy)	7.335	6.815	22.976	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1LPZ_CMB/receptor.pdbqt	121.6	546.3	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1LPZ_CMB.sdf.gz	3776	2026-09-23T14:59:50+08:00
arm	A1_refconf_refbox	vina	astex	1N2V_BDI	20260922	ok		5	-7.332	vina	kcal/mol (empirical score, not a measured free energy)	16.229	17.404	20.877	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1N2V_BDI/receptor.pdbqt	17.42	453.6	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1N2V_BDI.sdf.gz	1929	2026-09-23T15:01:40+08:00
arm	A1_refconf_refbox	vina	astex	1OF1_SCT	20260922	failed	vina:  > COMPND    /home/qasim/vgb_bench_data/prepared/receptors/astex/1OF1_SCT/clean.pdb			vina	kcal/mol (empirical score, not a measured free energy)	20.102	21.919	9.463	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1OF1_SCT/receptor.pdbqt	0.01		5			2026-09-23T15:01:57+08:00
arm	A1_refconf_refbox	vina	astex	1OF6_DTY	20260922	ok		5	-8.374	vina	kcal/mol (empirical score, not a measured free energy)	31.64	-1.272	49.771	25.0	8	refconf	/home/qasim/vgb_bench_data/prepared/receptors/astex/1OF6_DTY/receptor.pdbqt	38.27	453.6	5	/home/qasim/vgb_bench_data/poses/A1_refconf_refbox/vina/astex/1OF6_DTY.sdf.gz	1852	2026-09-23T15:01:57+08:00
